1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20251013" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
1731 1.2443203648626301E+010 9.5761439425207273E-001 3.3882956294887396E+000 2.2178672326331941E+000 3.4997697092819013E+000 7.8789094367006367E+000 5.9163373049377581E+000 2.2316606092160391E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004739547154074E-001 7.1052788273480110E-005 1.1071793043552273E-002 5.3392495856303401E-003 2.5134026701303359E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9571675785795900E+001 5.0000000000000000E-001 2.9520766929539874E+000 0.0000000000000000E+000 2.1713962712205578E+007 5.3308689689266565E+001 3.9164720902336938E+006 2.6709553569799027E-001 3.3834747505614091E+000 6.4643078649244068E-001 3.3838068277528057E+000 6.4643078649244068E-001 -1.1365487115421664E+000 2.2190392254340057E+000 4.6051287236738103E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7271435897383001E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2277852422830009E-003 4.9168408624700959E+001 9.5852022163731537E-010 1.0811712859652485E-001 -1.7085706257018814E-008
1732 1.2443206260374702E+010 9.5757028118252785E-001 3.3872219751029857E+000 2.2170516922292061E+000 3.4999090658874565E+000 7.8789682959332490E+000 5.9164737494732256E+000 2.2316819469314012E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004730945650509E-001 7.1137436254921422E-005 1.1071790583251044E-002 5.3392500024528524E-003 2.5134060806632436E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9572715235805255E+001 4.9999999999999994E-001 2.9520451170504529E+000 0.0000000000000000E+000 2.1653384131203365E+007 5.3536156599044617E+001 3.9259854333095886E+006 2.6866664171175830E-001 3.3824675457390176E+000 6.6592743671102883E-001 3.3828015995030873E+000 6.6592743671102883E-001 -1.1245186937771807E+000 2.2180991816365738E+000 4.6058370155750944E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7028580638504357E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2321584161150805E-003 4.9168190269458258E+001 9.6245378175014544E-010 1.0836129611632736E-001 -1.6890244675261990E-008
1733 1.2443209394472786E+010 9.5751757274338067E-001 3.3919195069518389E+000 2.2205221736455902E+000 3.4993482081414777E+000 7.8790293593901408E+000 5.9166219282944814E+000 2.2317050957857365E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004720551687874E-001 7.1239727122437863E-005 1.1071787616102044E-002 5.3392505049193921E-003 2.5134101941046870E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9573973708874167E+001 5.0000000000000000E-001 2.9520072816698142E+000 0.0000000000000000E+000 2.1915099936163153E+007 5.2532898604532967E+001 3.8835352017354113E+006 2.2023874523064041E-001 3.3876918766458162E+000 6.9002227591095644E-001 3.3879871223237066E+000 6.9002227591095644E-001 -1.1097015765049514E+000 2.2232735804910311E+000 4.6067930814829183E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6914193208925088E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2096666837792614E-003 4.9167929131273311E+001 9.4459723803712681E-010 1.0718293845535608E-001 -1.6817737593284578E-008
1734 1.2443212172283522E+010 9.5746996715584232E-001 3.3910776937855363E+000 2.2201013557288731E+000 3.4993481638082606E+000 7.8790847999344642E+000 5.9167553490505878E+000 2.2317259427432404E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004711280916812E-001 7.1330966806502393E-005 1.1071784974253495E-002 5.3392509521703697E-003 2.5134138567288636E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9575086033981233E+001 5.0000000000000000E-001 2.9519737833617223E+000 0.0000000000000000E+000 2.1883814505744673E+007 5.2680611837293682E+001 3.8908766835753135E+006 2.3762766934152996E-001 3.3864238370945778E+000 7.1269387108973914E-001 3.3867320380877834E+000 7.1269387108973914E-001 -1.0957699348723886E+000 2.2220101600573146E+000 4.6078081005163857E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6917009384209923E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2118536444163391E-003 4.9167693784950181E+001 9.4655846233875542E-010 1.0730387077330508E-001 -1.7137808169481095E-008
1735 1.2443214828039965E+010 9.5742458314311008E-001 3.3888744869691618E+000 2.2184441416081597E+000 3.4996259691645242E+000 7.8791393627800197E+000 5.9168853827005092E+000 2.2317462647130874E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004702362253626E-001 7.1418743603749335E-005 1.1071782437173276E-002 5.3392513815301024E-003 2.5134173742839285E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9576146088506071E+001 5.0000000000000000E-001 2.9519417922413966E+000 0.0000000000000000E+000 2.1759429104751490E+007 5.3145935872253034E+001 3.9104801653013909E+006 2.6479137055920710E-001 3.3839361326993687E+000 7.3568271241598704E-001 3.3842661027729997E+000 7.3568271241598704E-001 -1.0816578361141067E+000 2.2195888783747635E+000 4.6087205923747926E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6830006324059887E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2214584516602352E-003 4.9167469273532340E+001 9.5470209556971170E-010 1.0782403625194617E-001 -1.7088921255773814E-008
1736 1.2443217397167629E+010 9.5738106580737947E-001 3.3919873536436893E+000 2.2206628290577739E+000 3.4992948421083487E+000 7.8791864410872776E+000 5.9170019076978555E+000 2.2317644603151905E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004693687887257E-001 7.1504118059439840E-005 1.1071779973305627E-002 5.3392517984363046E-003 2.5134207904533206E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9577178425121932E+001 5.0000000000000011E-001 2.9519108721160268E+000 0.0000000000000000E+000 2.1927312093978759E+007 5.2492713658879936E+001 3.8823749890563991E+006 2.4070180149046733E-001 3.3874954811973703E+000 7.5885505057477476E-001 3.3878051060479222E+000 7.5885505057477476E-001 -1.0674691786224353E+000 2.2230765328019650E+000 4.6101593903986732E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7322908650729956E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2070448328577836E-003 4.9167253686940796E+001 9.4329403302486934E-010 1.0706992686557491E-001 -1.6938564925842948E-008
1737 1.2443219875189753E+010 9.5733857153603441E-001 3.3916765333579932E+000 2.2204078259786986E+000 3.4993446385764622E+000 7.8792277759083280E+000 5.9171076749897988E+000 2.2317809643813138E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004685281253345E-001 7.1586859133292640E-005 1.1071777588651171E-002 5.3392522019337406E-003 2.5134240968754614E-003 9.5710644087275269E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9578178858678044E+001 5.0000000000000000E-001 2.9518810738124994E+000 0.0000000000000000E+000 2.1908494348614596E+007 5.2556482850183095E+001 3.8849821148680518E+006 2.6738081762293364E-001 3.3869855347674318E+000 7.8231459161332850E-001 3.3873151556920384E+000 7.8231459161332850E-001 -1.0531352967737788E+000 2.2225851397322316E+000 4.6109830253719486E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7244153268220203E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2079635732949947E-003 4.9167043442488364E+001 9.4435753047375032E-010 1.0712899159138371E-001 -1.7148463251122665E-008
1738 1.2443222267096020E+010 9.5729760558990662E-001 3.3906528949331642E+000 2.2196295716478525E+000 3.4994778561356776E+000 7.8792641313741942E+000 5.9172040036655638E+000 2.2317959848371174E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004677132585749E-001 7.1667062620911010E-005 1.1071775279873092E-002 5.3392525926347356E-003 2.5134272981410218E-003 9.5710644087275269E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9579148591557360E+001 5.0000000000000000E-001 2.9518523340217029E+000 0.0000000000000000E+000 2.1850151002624150E+007 5.2770476739467831E+001 3.8939832378892833E+006 2.7128143764833901E-001 3.3858986413922123E+000 8.0624403513436604E-001 3.3862320680994333E+000 8.0624403513436604E-001 -1.0385377005372964E+000 2.2215148493233050E+000 4.6118989348027900E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7284908553778017E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2121532571439079E-003 4.9166840673974690E+001 9.4806377318544852E-010 1.0736100248168400E-001 -1.7126902794640823E-008
1739 1.2443224575454552E+010 9.5725823249319997E-001 3.3891922034193946E+000 2.2185294824598749E+000 3.4996627278512240E+000 7.8792992954004291E+000 5.9172970645737966E+000 2.2318104960249190E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004669236509367E-001 7.1744781292523024E-005 1.1071773045193240E-002 5.3392529708349784E-003 2.5134303967128016E-003 9.5710644087275269E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9580083544499658E+001 4.9999999999999994E-001 2.9518246209988686E+000 0.0000000000000000E+000 2.1767734923924632E+007 5.3078186135482603E+001 3.9069414833691125E+006 2.8574045058595943E-001 3.3842486781151560E+000 8.3085046010011687E-001 3.3845946995968963E+000 8.3085046010011687E-001 -1.0235475867959538E+000 2.2198982455151932E+000 4.6126952291960732E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7202176008063988E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2183653969794553E-003 4.9166645636168063E+001 9.5342385653042900E-010 1.0770043181496286E-001 -1.7056751000118613E-008
1740 1.2443226803286043E+010 9.5722045467312811E-001 3.3887183037068129E+000 2.2181592050259535E+000 3.4997293916400398E+000 7.8793291339700797E+000 5.9173802228681538E+000 2.2318234498713867E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004661589346420E-001 7.1820051041157358E-005 1.1071770883040764E-002 5.3392533368475294E-003 2.5134333947335274E-003 9.5710644087275269E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9580990889872151E+001 4.9999999999999994E-001 2.9517978928798252E+000 0.0000000000000000E+000 2.1740343106197890E+007 5.3177261817875433E+001 3.9110526886954377E+006 2.6138351980353269E-001 3.3838470357125372E+000 8.5605894004579419E-001 3.3841744948062775E+000 8.5605894004579419E-001 -1.0082170376831683E+000 2.2195083342634900E+000 4.6135906331919763E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7257322212128825E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2200718900262577E-003 4.9166458311410793E+001 9.5510768098005603E-010 1.0780060620777129E-001 -1.6957216120978814E-008
1741 1.2443228953374962E+010 9.5718406448852300E-001 3.3907328541310608E+000 2.2196265272993032E+000 3.4994993681094271E+000 7.8793534928061266E+000 5.9174532763068317E+000 2.2318348142174276E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004654187818763E-001 7.1892903843511180E-005 1.1071768791987999E-002 5.3392536909575008E-003 2.5134362941507875E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9581872133693967E+001 5.0000000000000000E-001 2.9517721133453434E+000 0.0000000000000000E+000 2.1851217133278653E+007 5.2748616941906761E+001 3.8928046073156525E+006 2.4868803879959681E-001 3.3860933105138487E+000 8.8185513449680508E-001 3.3864096991203425E+000 8.8185513449680508E-001 -9.9256475585568171E-001 2.2217025904803047E+000 4.6144518614628066E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7332874096484865E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2103638262718261E-003 4.9166277779460970E+001 9.4749626897477375E-010 1.0729538860174276E-001 -1.6924967269053574E-008
1742 1.2443231028440186E+010 9.5714866017695577E-001 3.3902851299052399E+000 2.2192772623662256E+000 3.4995620695195102E+000 7.8793706507270862E+000 5.9175134869908188E+000 2.2318441564648619E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004647029696912E-001 7.1963361307886349E-005 1.1071766770835578E-002 5.3392540334224791E-003 2.5134390965923306E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9582730934500081E+001 5.0000000000000000E-001 2.9517472461952945E+000 0.0000000000000000E+000 2.1825277142104045E+007 5.2841597444046862E+001 3.8966757234493680E+006 2.5290590777525335E-001 3.3855745551992285E+000 9.0828585852267929E-001 3.3858944121005479E+000 9.0828585852267929E-001 -9.7656534793687100E-001 2.2211868925080971E+000 4.6148346295831827E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6963513112380499E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2119804640486790E-003 4.9166102283106625E+001 9.4907637725822652E-010 1.0738972626814612E-001 -1.7061782527452192E-008
1743 1.2443233518518452E+010 9.5710625129943094E-001 3.3910653084549205E+000 2.2198296992935047E+000 3.4994808956932912E+000 7.8793818373054538E+000 5.9175704991306102E+000 2.2318529604161956E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004638427342294E-001 7.2048034627288096E-005 1.1071764342834691E-002 5.3392544451959694E-003 2.5134424630464144E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9583773791265216E+001 5.0000000000000000E-001 2.9517174249105578E+000 0.0000000000000000E+000 2.1867445058181975E+007 5.2675035487334000E+001 3.8895095697109080E+006 2.6028239529308056E-001 3.3864883238721486E+000 9.4276813876889332E-001 3.3868129743506916E+000 9.4276813876889332E-001 -9.5575085539869775E-001 2.2221429421095156E+000 4.6155907674995267E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6845255548906904E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.2078377699770646E-003 4.9165891962306219E+001 9.4607451013770267E-010 1.0718206293734615E-001 -1.7031142383830225E-008
1744 1.2443236506612375E+010 9.5705520207997841E-001 3.3960032599290768E+000 2.2234848647875172E+000 3.4988878008148241E+000 7.8793755069926839E+000 5.9176069270990155E+000 2.2318584738653307E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004628108610214E-001 7.2149601542733217E-005 1.1071761429921449E-002 5.3392549400561656E-003 2.5134465015048497E-003 9.5710644087275290E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9585051913519916E+001 5.0000000000000011E-001 2.9516816556647836E+000 0.0000000000000000E+000 2.2145851049775586E+007 5.1637521724001303E+001 3.8453309925308055E+006 2.1580173878019765E-001 3.3918943787667417E+000 9.8905741318868945E-001 3.3921838110343248E+000 9.8905741318868945E-001 -9.2792317977245309E-001 2.2275089167856366E+000 4.6166220200023794E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6877086166209419E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1846339822097784E-003 4.9165638812685430E+001 9.2758606885084530E-010 1.0596347907548535E-001 -1.7084208461081954E-008
1745 1.2443239237593693E+010 9.5700761100378506E-001 3.3974978311690966E+000 2.2248465050507185E+000 3.4985806234932277E+000 7.8793603451379557E+000 5.9176250286949390E+000 2.2318611138825581E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004618690822998E-001 7.2242299337194670E-005 1.1071758770104405E-002 5.3392553928166544E-003 2.5134501886389183E-003 9.5710644087275269E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9586232509294774E+001 4.9999999999999994E-001 2.9516489796471852E+000 0.0000000000000000E+000 2.2250800159422025E+007 5.1293931343149531E+001 3.8319299430936920E+006 2.2274828590779847E-001 3.3931251478169653E+000 1.0377634823719464E+000 3.3934184132043499E+000 1.0377634823719464E+000 -8.9868591131258524E-001 2.2287127666277149E+000 4.6176387478220965E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.6927277980182365E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1753716324248839E-003 4.9165403358477150E+001 9.2071453878316353E-010 1.0549318037302229E-001 -1.7426364609729927E-008
1746 1.2443241909408857E+010 9.5696074161608746E-001 3.3931618562711208E+000 2.2221738973140881E+000 3.4988329336370492E+000 7.8793319690785051E+000 5.9176208118191829E+000 2.2318602341430338E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004609503147122E-001 7.2332730383353893E-005 1.1071756172997205E-002 5.3392558359381670E-003 2.5134537883373573E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9587405923412145E+001 5.0000000000000000E-001 2.9516170212854540E+000 0.0000000000000000E+000 2.2046891086757313E+007 5.2123314996950924E+001 3.8701898121067737E+006 2.6729976935200550E-001 3.3882837976013871E+000 1.0939807026337145E+000 3.3886123737120877E+000 1.0939807026337145E+000 -8.6498076918812994E-001 2.2239799460866072E+000 4.6187990136869200E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7091515277996674E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1922561755008717E-003 4.9165171625630201E+001 9.3393809019819429E-010 1.0637186543489542E-001 -1.7542151979324652E-008
1747 1.2443244479232746E+010 9.5691638053907135E-001 3.3949095115926937E+000 2.2233414703485681E+000 3.4986860609502028E+000 7.8792858009047189E+000 5.9175862094900449E+000 2.2318545640710404E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004600708381273E-001 7.2419291560530180E-005 1.1071753683362499E-002 5.3392562619399208E-003 2.5134572384516909E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9588560526478592E+001 5.0000000000000000E-001 2.9515862859576085E+000 0.0000000000000000E+000 2.2136491174741931E+007 5.1769805684392622E+001 3.8544682914640536E+006 2.6568017980149827E-001 3.3902495538337214E+000 1.1601357320114674E+000 3.3905754295428441E+000 1.1601357320114674E+000 -8.2532292796718887E-001 2.2259014946474842E+000 4.6198533348041582E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7171708376796725E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1841222620950828E-003 4.9164951752466330E+001 9.2789690790633976E-010 1.0595960552107696E-001 -1.7262302384833216E-008
1748 1.2443246961496758E+010 9.5687324050060785E-001 3.3921102331373705E+000 2.2212577208119453E+000 3.4990281161046832E+000 7.8792069945996150E+000 5.9174974420534943E+000 2.2318403470433314E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004592283943426E-001 7.2502203807305699E-005 1.1071751292647225E-002 5.3392566725956690E-003 2.5134605506428086E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9589723375692760E+001 5.0000000000000000E-001 2.9515565873788354E+000 0.0000000000000000E+000 2.1978241845531829E+007 5.2350448164081861E+001 3.8792179110180121E+006 2.8575334347596770E-001 3.3872303869343261E+000 1.2423413522050684E+000 3.3875740520289566E+000 1.2423413522050684E+000 -7.7597223149754391E-001 2.2229373948616473E+000 4.6208461396163125E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7248689717405000E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1965273349132644E-003 4.9164738061434406E+001 9.3805742127480966E-010 1.0662078501471098E-001 -1.7379311088717814E-008
1749 1.2443249356635475E+010 9.5683207796648939E-001 3.3932522456554137E+000 2.2220505558590973E+000 3.4989172017106180E+000 7.8790801699176027E+000 5.9173296472314387E+000 2.2318136564407563E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004584264956185E-001 7.2581119641429537E-005 1.1071749007883732E-002 5.3392570671609895E-003 2.5134637148791260E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9590916281416241E+001 5.0000000000000000E-001 2.9515279071248175E+000 0.0000000000000000E+000 2.2038982596277781E+007 5.2113253889864005E+001 3.8688641563708396E+006 2.5989965265808113E-001 3.3885096590465409E+000 1.3581118679122328E+000 3.3888325180228582E+000 1.3581118679122328E+000 -7.0604694526270673E-001 2.2242004362638848E+000 4.6215945879945081E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7093563342521217E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1908373753574801E-003 4.9164533804179925E+001 9.3388067551287524E-010 1.0633400660855877E-001 -1.7185866450745313E-008
1750 1.2443251668321497E+010 9.5679217062989197E-001 3.3926268443068763E+000 2.2215628582495119E+000 3.4990047001782760E+000 7.8787590035441708E+000 5.9168462438226515E+000 2.2317371281762306E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8004576789784748E-001 7.2654669806669275E-005 1.1071746856398213E-002 5.3392574430636995E-003 2.5134666920112506E-003 9.5710644087275280E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.9592345458389786E+001 5.0000000000000000E-001 2.9515001035482546E+000 0.0000000000000000E+000 2.2002349167078201E+007 5.2242633615252409E+001 3.8742778939607604E+006 2.5239955714447332E-001 3.3879028624745642E+000 1.6595489405424269E+000 3.3882206392164038E+000 1.6595489405424269E+000 -5.1882797170825246E-001 2.2236036451165524E+000 4.6224250581128035E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7082796422791110E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.1932316996150464E-003 4.9164335843654221E+001 9.3610348281477537E-010 1.0647015505596240E-001 -1.7263303149998511E-008
